,supplier_name,water_usage_per_capita,total_population_served,reported_final_total_potable_water_production,final_percent_residential_use,reported_recycled_water,percent_non_revenue,climate_zone,county_under_drought_declaration,precip,ETo_mm,max_temp,min_temp,avg_temp,palmer_hydro,palmer_z_index,DissolvedOxygen,pH,ElectricalConductance,cluster,pca_1,pca_2
340,Santa Paula  City Of,0.011308837893442728,30007.12037037037,339.1137962962963,75.27787037037037,0.0,4.173796899594792,9,0.1388888888888889,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,8.866666666666667,8.321910168882985,148.0,0,0.22977927487288474,0.2941018852114668
341,Santa Rosa  City Of,2671.013310053672,174528.72222222222,466031452.8184259,73.08425925925927,0.06481481481481481,0.001020989339081213,2,0.21296296296296297,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,12.78543783068783,7.792565979983464,148.0,0,0.2820889686188706,-1.5465513324881695
342,Scotts Valley Water District,2862.1082987281034,10592.018867924528,30291857.226415094,67.40160377358491,5446510.395943397,8.082300896284709,3,0.19811320754716982,1.6199528301886792,126.21403874449531,72.50377358490566,47.403773584905665,59.96037735849057,-2.328301886792453,-0.5939622641509434,8.866666666666667,7.718949029757121,148.0,0,-1.193178220051114,-2.11174689815878
343,Seal Beach  City Of,0.010857385513397181,25469.869158878504,276.5227102803738,55.22672897196262,0.04672897196261682,1.756675966510309,6,0.16822429906542055,1.6478971962616824,127.39692246546294,72.64672897196262,47.527102803738316,60.09439252336449,-2.359532710280374,-0.5698130841121495,8.866666666666667,8.331213159977482,148.0,0,0.3874551557745087,0.6757809208340808
344,Shafter  City Of,0.006561713132334463,19893.916666666668,130.41666666666666,65.87962962962963,0.0,0.14243127115683052,13,0.21296296296296297,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,8.90671453623537,8.208710903345626,148.0,0,0.3313173862653761,0.2635828074638649
345,Shasta Lake  City Of,4983.2840399640245,10400.67619047619,51841899.41695238,71.06666666666666,0.0,0.8296522732349391,11,0.19047619047619047,1.6777619047619048,124.27933051393407,72.03238095238095,47.030476190476186,59.53809523809524,-2.2522857142857142,-0.552,10.187825790059614,7.885596203691463,148.0,0,1.228590293193718,-3.511415961589767
346,Sierra Madre  City Of,0.01624389401074961,11089.514018691589,180.1747663551402,94.50280373831775,0.0,11.573247543438663,9,0.18691588785046728,1.6433177570093458,126.52855703847253,72.5411214953271,47.444859813084115,60.0,-2.3466355140186916,-0.5950467289719626,8.68310191366266,8.337742387320402,148.0,0,-0.4341254464931755,-0.4779264172626745
347,Signal Hill City Of,0.01772422761664565,11712.0,207.58615384615385,53.93589743589744,0.0,8.593902027197537,6,0.3333333333333333,1.518974358974359,123.17626215786062,71.48205128205129,46.05641025641026,58.77179487179487,-3.4833333333333334,-0.9805128205128205,8.937399267399268,8.34107504070004,148.0,1,-3.4364181705394112,-1.2195922458120303
348,"Soledad, City Of",3369.3174442340214,16904.203703703704,56884803.44444445,74.58814814814815,0.0,8.682733797354645,3,0.2037037037037037,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,8.866666666666667,8.323853569886147,148.0,0,-0.6009939531443974,-1.1385346850365496
349,Sonoma  City Of,0.013589110799160042,11678.525773195875,158.68227731958763,70.7549412371134,0.8577406658515464,1.0283928896034211,2,0.2268041237113402,1.602577319587629,125.92904482902861,72.57628865979382,47.41443298969072,60.0020618556701,-2.807731958762887,-0.7468041237113402,12.651106038291605,7.813781554453984,148.0,1,-2.0527229015416215,-1.1689276062657743
350,Soquel Creek Water District,0.0021357525246189684,40323.9537037037,86.07587962962963,75.2287037037037,0.0,8.125268095200656,3,0.2037037037037037,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,8.866666666666667,8.222699384847466,148.0,0,-0.012253838601070929,-0.09076648624289496
351,South Coast Water District,0.012732065560043235,35168.32407407407,447.55296296296297,71.2175925925926,72.56462962962964,0.016331964392456367,6,0.12962962962962962,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,8.866666666666667,8.031113643067954,148.0,0,0.4170000124383639,0.015425651299132963
352,South Feather Water And Power Agency,0.008831201213283991,16680.190476190477,147.4190119047619,85.88345238095238,0.011904761904761904,0.9959596135736236,11,0.27380952380952384,1.6158333333333335,126.71605498088255,72.85119047619048,47.59285714285714,60.22976190476191,-2.8970238095238097,-0.7253571428571428,9.339029667422524,7.358514224804985,57.46666666666666,1,-2.3940848391837295,-1.2800652010662552
353,South Gate  City Of,0.007595481371258375,88074.49523809523,665.1406666666667,69.86380952380952,4.215238095238095,0.5675941438617019,8,0.18095238095238095,1.6795714285714287,125.86336811243024,72.27714285714286,47.239999999999995,59.76571428571428,-2.337809523809524,-0.5271428571428571,8.69053514739229,8.317619453610307,148.0,0,2.142458639898868,0.04247763998729522
354,South Pasadena  City Of,0.012408584968427236,25986.15306122449,322.4926530612245,79.3095918367347,0.0,0.22731391917975835,9,0.12244897959183673,1.489438775510204,130.10581063148888,73.4765306122449,48.04387755102041,60.768367346938774,-2.5045918367346935,-0.7868367346938775,8.65242954324587,8.33472668724865,148.0,1,-4.39077157928194,3.551100709075806
355,South Tahoe Public Utilities District,0.004550086091991855,33122.95327102804,150.71268224299064,44.49439252336448,0.0,0.08129963568462172,16,0.1308411214953271,1.6439719626168225,126.2566993802734,72.5018691588785,47.38317757009346,59.950467289719626,-2.4245794392523363,-0.6081308411214954,9.834610591900312,8.224128148840958,148.0,0,0.49727870488780906,0.28905522007658585
356,Stockton  City Of,0.004436792347478669,179891.85333333333,797.6924,66.73333333333333,0.0,0.06558777181544517,12,0.30666666666666664,1.6430666666666667,125.74493487425367,72.83333333333333,47.614666666666665,60.22933333333333,-2.917466666666667,-0.6666666666666666,13.047695739763467,7.784464887762373,148.0,1,-1.0594257451617706,-0.5446276162753889
357,Suburban Water Systems San Jose Hills,0.011202048349835158,177949.8148148148,1994.0382407407408,70.19888888888889,56.969537037037036,0.06549502577891389,9,0.2037037037037037,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,8.689739858906526,8.33376892030274,148.0,0,1.065366609210974,1.078590831626764
358,Suburban Water Systems Whittier/La Mirada,0.013726066073368591,116451.48148148147,1595.3822222222223,68.36342592592592,0.0,0.035105059575396266,9,0.2037037037037037,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,8.689739858906526,8.337743626119021,148.0,0,0.943872932627002,0.9955498540673053
359,Suisun-Solano Water Authority,0.003189777990559932,29542.65625,94.16041666666666,69.24072916666667,0.0,0.8500053436310858,12,0.08333333333333333,1.5136458333333334,131.0596708157253,73.63854166666667,48.23645833333333,60.94583333333333,-2.6501041666666665,-0.7475,12.212934722075616,7.715433449789472,365.30879212962964,1,-5.0143298998165795,1.6958823364161801
360,Sunny Slope Water Company,4.1378503462308025,29972.972222222223,123875.87962962964,86.42138888888888,0.0,0.00045915845947670087,9,0.18518518518518517,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,8.689739858906526,8.33282353547411,148.0,0,0.5349448693673745,0.541485202871948
361,Sunnyslope County Water District,2874.240104943781,21556.971962616823,61669405.4953271,92.0214953271028,0.0,1.3380333388706198e-06,4,0.18691588785046728,1.6439719626168225,126.2566993802734,72.5018691588785,47.38317757009346,59.950467289719626,-2.4245794392523363,-0.6081308411214954,8.866666666666667,8.291402033064093,148.0,0,0.1578361071993088,-0.6665184295462846
362,Sunnyvale  City Of,0.009854866262776473,152253.34579439252,1501.5354205607478,61.23719626168224,29.22607476635514,2.6702775435211534,4,0.205607476635514,1.6526635514018693,125.93454054580016,72.38411214953271,47.3177570093458,59.85794392523365,-2.3350467289719625,-0.5698130841121495,9.644392523364486,8.245565161552141,148.0,0,1.354359594070366,0.23342532760484638
363,Susanville  City Of,0.007749501532691796,8575.564814814816,66.44142592592593,72.96046296296296,0.0,1.2629525275520688,16,0.1388888888888889,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,7.142407407407408,7.973886212016646,148.0,0,-0.027141804540945252,-0.2575102008207937
364,Sweetwater Authority,0.007555482614807652,191473.57943925232,1446.0055140186917,70.97682242990655,0.0,2.074267024393161,7,0.17757009345794392,1.6439719626168225,126.2566993802734,72.5018691588785,47.38317757009346,59.950467289719626,-2.4245794392523363,-0.6081308411214954,8.866666666666667,8.101336434728388,148.0,0,0.8607868603769719,0.33617886689233195
365,Sweetwater Springs Water District,0.007374717713833209,7696.7169811320755,56.693207547169806,80.55660377358491,0.0,1.3806517189284218,2,0.2169811320754717,1.6437264150943398,125.46347862409958,72.42547169811321,47.327358490566034,59.883962264150945,-2.4333962264150943,-0.6497169811320755,12.756955525606468,7.770710493946006,148.0,0,-0.3321428030454336,-1.9327936265851808
366,Tahoe City Public Utilities District,2911.4162038796935,9663.188235294117,29307852.588235293,69.02823529411765,0.0,3.83522079458501e-06,16,0.17647058823529413,1.5724117647058824,125.86153426254405,72.80823529411765,47.527058823529416,60.17411764705883,-3.07764705882353,-0.8232941176470588,8.866666666666667,8.35083159960954,148.0,1,-3.4305337914074183,0.2832556387094929
367,"Tehachapi, City Of",0.01854174267307256,8899.764705882353,164.91791176470588,52.961666666666666,0.0,5.350555020703105,16,0.10784313725490197,1.6542156862745099,125.59618094871836,72.48529411764706,47.37450980392157,59.938235294117646,-2.5023529411764707,-0.6154901960784314,8.894745402201284,8.216263609484198,148.0,0,-0.15480603990321032,-0.44859409099767433
368,Thermalito Water And Sewer District,6.973275652349508,10767.689655172413,73619.85062068966,80.62482758620689,0.0,0.14261194356449164,11,0.7241379310344828,1.666206896551724,123.03736269458634,70.93103448275862,45.72758620689655,58.33103448275862,-3.7803448275862066,-0.830344827586207,9.654258347016969,7.600797071702244,57.46666666666667,0,-0.06293597536861413,-5.042841933753768
369,Thousand Oaks  City Of,0.015256226015623278,52752.351851851854,804.6675925925927,75.15351851851852,0.0,0.02441937174989528,9,0.16666666666666666,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,8.866666666666667,8.347091072764684,148.0,0,0.7025782482285929,0.74997822099687
370,Torrance  City Of,0.013513678954550625,106967.61616161616,1444.0280808080809,53.833333333333336,433.9191919191919,0.7494654161782942,6,0.12121212121212122,1.6636363636363638,123.01114360615786,72.20505050505051,47.15151515151515,59.68484848484849,-2.7029292929292925,-0.7157575757575757,8.648006253006253,8.30803899085708,148.0,0,1.1893995410947695,0.015880045978999405
371,Trabuco Canyon Water District,0.015247950965824784,13062.860465116279,199.3139534883721,71.71860465116279,61.633720930232556,1.4687414968182955,8,0.22093023255813954,1.5859302325581397,125.0243447261282,72.47441860465116,47.277906976744184,59.88139534883721,-2.838604651162791,-0.7869767441860466,8.866666666666667,7.5090254717423015,148.0,1,-2.23819487046765,-1.2149597384232882
372,Tracy  City Of,0.015203528469813333,91245.48936170213,1392.5617904148935,66.62765957446808,0.0,4.7486526142241265,12,0.24468085106382978,1.7071808510638298,124.8837781247573,72.17127659574469,47.16595744680851,59.67765957446808,-2.6253191489361702,-0.5768085106382979,12.445034612284477,7.763188765892137,148.0,0,1.4684248934036503,-2.559067046264107
373,Triunfo Sanitation District / Oak Park Water Service,0.013553456856830222,12360.188679245282,166.66037735849056,89.00849056603774,66.48556603773585,0.2606344209745719,9,0.18867924528301888,1.6546698113207547,126.0630990459481,72.54150943396226,47.43207547169811,59.994339622641505,-2.4766981132075467,-0.5965094339622642,8.866666666666667,8.077988241485796,148.0,0,0.19177769236971123,-0.4445476421632009
374,Truckee-Donner Public Utilities District,3340.7045189799915,33580.5,112113036.67027777,79.84074074074073,0.0,5.308053932211157e-07,16,0.12037037037037036,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,8.866666666666667,7.92508129037127,148.0,0,0.005002499873580945,-1.2733237474316015
375,"Tulare, City Of",305.88536176611854,65159.648148148146,18287589.917592593,53.60092592592592,0.0,0.7720244925333921,13,0.2037037037037037,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,8.866666666666667,7.931007540824083,148.0,0,0.4677831166200279,-0.07378629121693663
376,Tuolumne Utilities District,0.013206409542476576,31109.168224299065,411.6704672897196,66.16168224299065,0.0,0.16341826499827716,12,0.19626168224299065,1.6439719626168225,126.2566993802734,72.5018691588785,47.38317757009346,59.950467289719626,-2.4245794392523363,-0.6081308411214954,9.687449376947042,7.893532719231072,148.0,0,0.3012998142038448,-0.529507379282552
377,Turlock  City Of,91.70833033875586,73216.68518518518,6527904.864001777,52.98675925925926,51.51334259259259,0.14467232566366614,12,0.2037037037037037,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,5.475185626102292,8.0136822792174,148.0,0,0.7970097931129596,0.7940294275214396
378,Tustin  City Of,0.012070046020073192,67440.56603773584,814.4216037735849,83.1745283018868,0.0,2.340333212438879,8,0.16981132075471697,1.6546698113207547,126.0630990459481,72.54150943396226,47.43207547169811,59.994339622641505,-2.4766981132075467,-0.5965094339622642,8.866666666666667,7.857804188970756,148.0,0,0.4359617896591763,-0.5822958784608712
379,Twentynine Palms Water District,0.01158803241856508,18795.0,217.7970693069307,85.0,0.0,0.2688802767806698,14,0.16831683168316833,1.5561881188118813,129.5698396877957,73.42277227722772,48.030693069306935,60.73465346534653,-2.366138613861386,-0.5903960396039605,8.799281428142814,8.327061045390252,148.0,1,-2.7644254373218202,2.7231950502351974
380,Ukiah  City Of,0.004450437683262555,16090.714285714286,71.60898571428571,56.171571428571426,9.856814285714286,7.581507004721124,2,0.2857142857142857,1.6895714285714287,124.72841194691908,72.45714285714286,47.291428571428575,59.88,-3.042142857142857,-0.6412857142857143,9.810635714285715,8.328883927135582,148.0,0,-0.5464954872379718,-1.0361135370149248
381,Upland  City Of,8.587560216639941,76709.90243902439,658373.6058536585,70.92682926829268,29060.37756097561,0.00011327746924802833,10,0.21951219512195122,1.5147560975609757,127.1027724448088,73.58414634146341,48.09634146341463,60.84878048780488,-3.120121951219512,-0.8592682926829267,8.701025498891353,8.330608631032858,148.0,1,-5.070762340803693,3.499347944417734
382,Vacaville  City Of,0.014524588877146846,91724.39814814815,1331.7992592592593,73.80867592592593,0.0,3.6099292955579227,12,0.21296296296296297,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,13.078164197400547,7.71048229204766,452.4174325102881,0,0.05059493200508828,-1.355066933242976
383,Vallecitos Water District,0.011953943092903404,102291.08333333333,1217.2055555555557,64.20925925925927,0.0,0.02059415787309116,7,0.18518518518518517,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,8.866666666666667,8.178852747490376,148.0,0,0.8139904568679738,0.6292814684927497
384,Vallejo  City Of,0.0033806171714368047,124422.99065420561,420.47882242990653,65.67757009345794,0.0,3.7394888149052403,3,0.18691588785046728,1.6439719626168225,126.2566993802734,72.5018691588785,47.38317757009346,59.950467289719626,-2.4245794392523363,-0.6081308411214954,13.013474143170646,7.711110965004047,450.1066920041537,0,0.18519407741561186,-1.3405567426806841
385,Valley Center Municipal Water District,0.06011056538845236,26753.14814814815,1589.634074074074,30.06851851851852,4.321296296296296,0.07271173834819793,10,0.18518518518518517,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,8.866666666666667,8.167602443731928,148.0,0,0.41379349781944397,0.480668500264161
386,Valley County Water District,0.009287377016611786,61558.64485981308,563.4445514018691,68.95476635514018,0.0,0.10065834398832355,9,0.11214953271028037,1.5993457943925233,127.3948798505907,72.7196261682243,47.52897196261683,60.13177570093458,-2.3905607476635513,-0.6581308411214953,8.66861593235425,8.346301604488009,148.0,0,-0.3872973935957914,1.558138044758211
387,Valley Of The Moon Water District,0.008685274673545565,23491.990476190476,204.15323904761905,80.39814220000001,0.0,0.28905583651166167,2,0.21904761904761905,1.6040476190476192,127.97908059632817,72.91333333333333,47.62952380952381,60.279047619047624,-2.4221904761904764,-0.599047619047619,12.79311700680272,7.790122751322751,148.0,1,-1.5054770343833375,-0.33207053949354826
388,Valley Water Company,0.027633083662080685,10014.952380952382,276.8152380952381,87.56190476190476,0.0,0.31837201953385186,9,0.17142857142857143,1.6539523809523808,126.34648349891793,72.65809523809524,47.54095238095238,60.10666666666666,-2.4546666666666668,-0.5838095238095238,8.6500589569161,8.34341084103018,148.0,0,0.11620359337392357,0.3145350284298982
389,Vaughn Water Company,9829.273056174834,32440.45283018868,318616638.2075472,96.0,0.0,0.0031140105461204166,13,0.19811320754716982,1.6546698113207547,126.0630990459481,72.54150943396226,47.43207547169811,59.994339622641505,-2.4766981132075467,-0.5965094339622642,8.901625030629747,8.191057345694139,148.0,0,-0.4515380261470988,-2.958535047501543
390,Ventura County Waterworks District No 1,0.019873411922148938,38088.92156862745,758.649705882353,62.71009803921569,35.2421568627451,0.26262601544565917,9,0.20588235294117646,1.6478921568627451,126.94213372351759,72.7921568627451,47.63333333333334,60.221568627450985,-2.3982352941176472,-0.5863725490196079,8.866666666666667,7.771945782786754,148.0,0,-0.011758616571202186,-0.11401778912589569
391,Ventura County Waterworks District No. 8,0.015497855293549377,92997.3425925926,1439.4526851851854,66.56333333333333,0.0,0.05921030148927941,9,0.17592592592592593,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,8.866666666666667,7.950389641593976,148.0,0,0.6619807617062563,0.11233401268621973
392,Vernon  City Of,4.95283599687744,112.90666666666667,558.7929333333334,0.15899773333333334,32.86546666666666,0.11999175509677973,8,0.26666666666666666,1.6430666666666667,125.74493487425367,72.83333333333333,47.614666666666665,60.22933333333333,-2.917466666666667,-0.6666666666666666,8.72533650793651,8.375738011356304,148.0,1,-2.6916797644144905,-0.011911319697710336
393,Victorville Water District,0.013977834706694527,125337.74038461539,1751.2242307692309,72.27211538461539,6386.995716346153,3.679438250350915,14,0.17307692307692307,1.6360096153846155,127.46243652340256,72.81346153846154,47.59423076923077,60.21057692307692,-2.4890384615384615,-0.5846153846153845,8.79337266899767,8.346519105894107,148.0,0,-0.06693670784017816,1.221577374589477
394,Vista Irrigation District,0.010784184097236589,131384.27777777778,1414.3109259259259,66.14361111111111,0.0,3.770461946597272,7,0.17592592592592593,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,8.866666666666667,8.019667745911496,148.0,0,0.5405839869767433,0.10883472707786414
395,Walnut Valley Water District,0.013114550948866543,107731.08333333333,1410.8252962962963,84.76851851851852,8.62962962962963,4.235614430536717,9,0.16666666666666666,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,8.689739858906526,8.321929615823134,148.0,0,0.6130843697219741,0.5763015504735081
396,Wasco  City Of,918.9542604985476,24293.32857142857,21140508.059742857,72.12557142857143,6833815.171428571,1.3309433783608107,13,0.14285714285714285,1.5678571428571428,122.51400960269072,72.42285714285715,47.19571428571428,59.817142857142855,-3.2317142857142858,-0.9847142857142857,9.010690012368583,8.22772578334364,148.0,1,-2.905068685511675,0.03755424704630208
397,Watsonville  City Of,2868.592371663674,65764.19811320755,188662550.31132075,69.34811320754717,0.0,3.6269623308310805e-07,3,0.18867924528301888,1.6546698113207547,126.0630990459481,72.54150943396226,47.43207547169811,59.994339622641505,-2.4766981132075467,-0.5965094339622642,8.866666666666667,7.74966131815002,148.0,0,0.2462715895807929,-1.4434924445461381
398,West Kern Water District,0.05156434636028915,21872.23148148148,1124.8073148148148,31.37361111111111,46.2962962962963,1.1665146560936281,13,0.17592592592592593,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,8.90671453623537,8.214141968628079,148.0,0,0.29899334585598925,0.444082123791352
399,West Sacramento  City Of,0.01764013922274094,52652.8,927.2811142857142,54.79114285714285,0.0,0.07064774205507322,12,0.17142857142857143,1.6155238095238096,126.34648349891793,72.72380952380952,47.551428571428566,60.1447619047619,-2.539714285714286,-0.6590476190476191,8.052790937910764,7.77373296790913,427.0644429216458,0,-0.7029076918912678,0.29191498597756455
400,West Valley Water District,0.018462074923937925,85839.14814814815,1573.55,67.76851851851852,0.0,0.026561227196788748,10,0.1388888888888889,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,8.866666666666667,8.115560399185862,148.0,0,0.7271608747646029,0.43189832508738585
401,Westborough Water District,2.167765158198253,13948.915887850468,30257.205607476637,82.41919626168223,0.0,2.2777613113832986,3,0.18691588785046728,1.6439719626168225,126.2566993802734,72.5018691588785,47.38317757009346,59.950467289719626,-2.4245794392523363,-0.6081308411214954,3.4242056074766354,7.741874415350712,148.0,0,0.17123049340203284,-0.24623743581617902
402,Western Municipal Water District Of Riverside,0.018141356225376878,98110.79629629629,1777.194814814815,65.49259259259259,89.63583333333334,0.04982897816464623,10,0.17592592592592593,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,8.427160493827161,8.325638605633051,148.0,0,0.9004881628488772,0.9879249787079081
403,Westminster  City Of,0.00916557282660936,95500.79629629629,874.8428703703704,74.64907407407408,0.0,0.05056769824780522,6,0.18518518518518517,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,8.866666666666667,7.854676532174075,148.0,0,0.6180560744873482,-0.1296677983297703
404,Whittier  City Of,84.33303430474784,50123.65714285714,4212773.949619047,71.87619047619047,104.61742857142858,1.5377310473339798,9,0.1523809523809524,1.635,125.78971190529923,72.37142857142857,47.245714285714286,59.81619047619048,-2.4824761904761905,-0.6094285714285714,8.701668934240363,8.319560075281709,148.0,0,0.524934094936701,0.3279817861301326
405,"Windsor, Town Of",0.009748121228702852,28024.69811320755,273.27622641509436,69.10849056603773,36.96300943396226,0.22965886522705742,2,0.19811320754716982,1.6497641509433962,126.81365916634381,72.63584905660377,47.5433962264151,60.097169811320754,-2.3267924528301887,-0.5693396226415095,12.649314016172506,7.786411416047264,148.0,0,0.15397369777099543,-1.0686623407799505
406,Woodland  City Of,4287.656503049528,59453.0462962963,254894129.9722222,60.03101851851852,6869354.796296297,3.1804712469241134,12,0.19444444444444445,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,8.066657856302133,7.741948802842104,426.9817349660929,0,-0.19326168458352153,-1.7485684816822027
407,Yorba Linda Water District,0.01917293156775732,78541.46296296296,1502.9526851851854,71.83194444444445,113.82537037037036,0.3214437625757793,8,0.12962962962962962,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,8.866666666666667,8.303280059124287,148.0,0,0.7778864682587782,0.7580772973248173
408,"Yreka, City Of",0.007245429553878434,7815.188679245283,56.61183018867925,42.59566037735849,0.0,1.3413748687855234,16,0.1320754716981132,1.6546698113207547,126.0630990459481,72.54150943396226,47.43207547169811,59.994339622641505,-2.4766981132075467,-0.5965094339622642,10.844811320754717,8.21185914211915,148.0,0,-0.046317707139764484,-0.38902201458023894
409,Yuba City  City Of,0.005189458925548061,71691.75,371.3417685185185,66.4074074074074,0.0,0.2070528260219973,11,0.17592592592592593,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,8.94997795414462,8.089002279089712,148.0,0,0.6426900298646835,0.3152495644907628
410,Yucaipa Valley Water District,0.005760457948986644,50567.45714285714,289.6628476190476,87.07619047619048,53.26507619047619,1.1450977308812056,10,0.1619047619047619,1.6155238095238096,126.34648349891793,72.72380952380952,47.551428571428566,60.1447619047619,-2.539714285714286,-0.6590476190476191,8.866666666666667,8.341788426279603,148.0,0,-0.5435544933813172,1.0674782363571986
